ticker,date,open,high,low,close,volume
TMO,2020-01-02,320.97,321.9,317.6,321.34,1173300
TMO,2020-01-03,316.52,320.28,316.38,317.84,819600
TMO,2020-01-06,314.91,320.31,313.74,320.13,1010000
TMO,2020-01-07,320.41,324.16,319.97,321.94,917700
TMO,2020-01-08,321.15,325.49,320.21,322.45,939100
TMO,2020-01-09,324.3,325.76,322.22,324.53,901900
TMO,2020-01-10,326.27,326.86,322.65,323.66,801400
TMO,2020-01-13,323.82,326.97,321.67,326.9,1379100
TMO,2020-01-14,325.38,329.92,322.98,327.67,1069800
TMO,2020-01-15,327.87,331.7,327.87,330.03,1350600
TMO,2020-01-16,332.0,333.0,329.69,331.55,842000
TMO,2020-01-17,332.17,334.11,330.1,333.96,1100300
TMO,2020-01-21,334.36,336.44,331.59,332.06,1340700
TMO,2020-01-22,332.57,336.98,332.33,334.81,922500
TMO,2020-01-23,334.29,334.65,327.74,330.21,1213800
TMO,2020-01-24,331.92,332.5,326.41,328.54,945800
TMO,2020-01-27,322.31,327.49,321.67,325.86,1236100
TMO,2020-01-28,327.11,329.28,324.14,328.12,1667000
TMO,2020-01-29,330.46,332.43,328.25,328.74,1434400
TMO,2020-01-30,317.04,319.99,312.11,314.93,3670000
TMO,2020-01-31,317.26,318.0,306.13,308.36,2623700
TMO,2020-02-03,311.93,316.6,310.25,313.43,2693900
TMO,2020-02-04,316.88,323.57,316.06,320.93,2019700
TMO,2020-02-05,325.17,328.51,324.07,327.36,1786600
TMO,2020-02-06,328.11,329.29,326.35,326.88,1636200
TMO,2020-02-07,324.91,325.35,319.82,321.18,1577300
TMO,2020-02-10,319.57,329.58,319.57,328.79,1781600
TMO,2020-02-11,331.37,332.96,329.85,332.57,1808400
TMO,2020-02-12,333.74,335.69,328.71,329.41,1948400
TMO,2020-02-13,328.36,332.21,326.39,330.42,1560100
TMO,2020-02-14,331.37,334.17,329.88,333.96,1467700
TMO,2020-02-18,332.92,333.13,329.35,332.17,1462400
TMO,2020-02-19,332.88,335.04,330.14,334.5,1189400
TMO,2020-02-20,334.76,336.09,328.06,330.88,1505700
TMO,2020-02-21,328.76,330.43,327.96,329.78,1540100
TMO,2020-02-24,319.26,321.14,315.58,318.17,2638300
TMO,2020-02-25,319.77,321.95,302.63,304.86,2378300
TMO,2020-02-26,303.98,313.73,303.56,304.39,1944800
TMO,2020-02-27,299.31,306.9,292.43,292.5,2231900
TMO,2020-02-28,284.16,291.24,280.44,286.32,3961600
TMO,2020-03-02,286.54,300.26,284.41,300.26,2741000
TMO,2020-03-03,310.76,319.98,302.71,305.58,3895900
TMO,2020-03-04,313.63,322.84,309.98,321.6,3043500
TMO,2020-03-05,313.76,318.7,305.32,308.07,2192400
TMO,2020-03-06,300.36,307.9,298.06,306.37,1922800
TMO,2020-03-09,289.35,293.83,283.59,290.8,2520100
TMO,2020-03-10,301.05,303.22,288.56,302.96,2707500
