ticker,date,open,high,low,close,volume
BRK-B,2020-01-02,227.51,228.39,226.71,228.39,3764000
BRK-B,2020-01-03,225.69,227.43,225.48,226.18,3023900
BRK-B,2020-01-06,224.99,227.13,224.7,226.99,4263000
BRK-B,2020-01-07,227.26,227.26,225.44,225.92,3517000
BRK-B,2020-01-08,226.03,227.84,225.87,225.99,3780300
BRK-B,2020-01-09,226.92,228.85,226.92,228.65,3497300
BRK-B,2020-01-10,228.5,228.53,226.59,226.62,2572900
BRK-B,2020-01-13,227.05,228.47,226.13,228.45,3286700
BRK-B,2020-01-14,227.85,228.39,226.88,227.17,3355400
BRK-B,2020-01-15,226.8,228.64,226.78,228.35,2662500
BRK-B,2020-01-16,229.34,230.03,228.52,229.73,3036400
BRK-B,2020-01-17,230.13,231.61,229.55,230.2,6603800
BRK-B,2020-01-21,229.85,231.13,227.95,228.63,5840700
BRK-B,2020-01-22,229.0,230.38,228.41,229.54,3164300
BRK-B,2020-01-23,229.43,229.77,227.35,229.38,4750000
BRK-B,2020-01-24,229.4,229.41,226.04,226.86,4022500
BRK-B,2020-01-27,223.7,223.9,221.11,222.45,5454000
BRK-B,2020-01-28,223.44,225.35,223.16,224.03,3609300
BRK-B,2020-01-29,224.75,226.4,224.31,224.5,2310400
BRK-B,2020-01-30,223.11,228.08,222.48,227.88,3350900
BRK-B,2020-01-31,226.49,226.97,223.43,224.43,3948200
BRK-B,2020-02-03,225.48,226.32,223.0,223.47,3525000
BRK-B,2020-02-04,226.15,226.94,224.79,225.08,3642600
BRK-B,2020-02-05,226.91,228.68,226.75,228.65,3360500
BRK-B,2020-02-06,229.56,230.08,228.53,229.61,2799400
BRK-B,2020-02-07,228.07,228.62,226.67,227.38,2882800
BRK-B,2020-02-10,227.17,227.75,225.13,227.11,2944600
BRK-B,2020-02-11,228.59,228.59,227.02,227.33,2916400
BRK-B,2020-02-12,227.6,228.84,226.91,227.44,3785200
BRK-B,2020-02-13,226.53,227.4,226.1,226.47,2838500
BRK-B,2020-02-14,226.49,227.14,225.52,226.8,2506200
