ticker,filing_type,filing_date,accession_number,url,summary
DIS,10-Q,2022-08-10,0001744489-22-000161,https://www.sec.gov/Archives/edgar/data/1744489/000174448922000161/dis-20220702.htm,DIS 10-Q filed on 2022-08-10
DIS,8-K,2022-08-10,0001744489-22-000160,https://www.sec.gov/Archives/edgar/data/1744489/000174448922000160/dis-20220810.htm,DIS 8-K filed on 2022-08-10
DIS,8-K,2022-09-30,0001744489-22-000167,https://www.sec.gov/Archives/edgar/data/1744489/000174448922000167/dis-20220929.htm,DIS 8-K filed on 2022-09-30
DIS,8-K,2022-11-08,0001744489-22-000192,https://www.sec.gov/Archives/edgar/data/1744489/000174448922000192/dis-20221108.htm,DIS 8-K filed on 2022-11-08
DIS,8-K,2022-11-21,0001744489-22-000200,https://www.sec.gov/Archives/edgar/data/1744489/000174448922000200/dis-20221120.htm,DIS 8-K filed on 2022-11-21
DIS,10-K,2022-11-29,0001744489-22-000213,https://www.sec.gov/Archives/edgar/data/1744489/000174448922000213/dis-20221001.htm,DIS 10-K filed on 2022-11-29
DIS,10-Q,2023-02-08,0001744489-23-000049,https://www.sec.gov/Archives/edgar/data/1744489/000174448923000049/dis-20221231.htm,DIS 10-Q filed on 2023-02-08
DIS,8-K,2023-02-08,0001744489-23-000047,https://www.sec.gov/Archives/edgar/data/1744489/000174448923000047/dis-20230208.htm,DIS 8-K filed on 2023-02-08
DIS,8-K,2023-03-07,0001193125-23-063017,https://www.sec.gov/Archives/edgar/data/1744489/000119312523063017/d357807d8k.htm,DIS 8-K filed on 2023-03-07
DIS,8-K,2023-03-13,0001193125-23-068592,https://www.sec.gov/Archives/edgar/data/1744489/000119312523068592/d481576d8k.htm,DIS 8-K filed on 2023-03-13
DIS,8-K,2023-04-04,0001744489-23-000071,https://www.sec.gov/Archives/edgar/data/1744489/000174448923000071/dis-20230403.htm,DIS 8-K filed on 2023-04-04
DIS,8-K,2023-04-20,0001744489-23-000090,https://www.sec.gov/Archives/edgar/data/1744489/000174448923000090/dis-20230418.htm,DIS 8-K filed on 2023-04-20
DIS,10-Q,2023-05-10,0001744489-23-000099,https://www.sec.gov/Archives/edgar/data/1744489/000174448923000099/dis-20230401.htm,DIS 10-Q filed on 2023-05-10
DIS,8-K,2023-05-10,0001744489-23-000097,https://www.sec.gov/Archives/edgar/data/1744489/000174448923000097/dis-20230510.htm,DIS 8-K filed on 2023-05-10
DIS,8-K,2023-06-02,0001744489-23-000107,https://www.sec.gov/Archives/edgar/data/1744489/000174448923000107/dis-20230526.htm,DIS 8-K filed on 2023-06-02
DIS,8-K,2023-06-12,0001193125-23-164950,https://www.sec.gov/Archives/edgar/data/1744489/000119312523164950/d444039d8k.htm,DIS 8-K filed on 2023-06-12
DIS,8-K,2023-06-15,0001744489-23-000112,https://www.sec.gov/Archives/edgar/data/1744489/000174448923000112/dis-20230615.htm,DIS 8-K filed on 2023-06-15
DIS,8-K,2023-07-12,0001744489-23-000158,https://www.sec.gov/Archives/edgar/data/1744489/000174448923000158/dis-20230712.htm,DIS 8-K filed on 2023-07-12
DIS,10-Q,2023-08-09,0001744489-23-000171,https://www.sec.gov/Archives/edgar/data/1744489/000174448923000171/dis-20230701.htm,DIS 10-Q filed on 2023-08-09
DIS,8-K,2023-08-09,0001744489-23-000169,https://www.sec.gov/Archives/edgar/data/1744489/000174448923000169/dis-20230809.htm,DIS 8-K filed on 2023-08-09
DIS,8-K,2023-09-08,0001193125-23-231673,https://www.sec.gov/Archives/edgar/data/1744489/000119312523231673/d541232d8k.htm,DIS 8-K filed on 2023-09-08
DIS,8-K,2023-09-19,0001744489-23-000174,https://www.sec.gov/Archives/edgar/data/1744489/000174448923000174/dis-20230919.htm,DIS 8-K filed on 2023-09-19
DIS,8-K,2023-10-18,0001744489-23-000203,https://www.sec.gov/Archives/edgar/data/1744489/000174448923000203/dis-20231018.htm,DIS 8-K filed on 2023-10-18
DIS,8-K,2023-11-01,0001744489-23-000206,https://www.sec.gov/Archives/edgar/data/1744489/000174448923000206/dis-20231101.htm,DIS 8-K filed on 2023-11-01
DIS,8-K,2023-11-06,0001744489-23-000209,https://www.sec.gov/Archives/edgar/data/1744489/000174448923000209/dis-20231102.htm,DIS 8-K filed on 2023-11-06
DIS,8-K,2023-11-08,0001744489-23-000213,https://www.sec.gov/Archives/edgar/data/1744489/000174448923000213/dis-20231108.htm,DIS 8-K filed on 2023-11-08
DIS,10-K,2023-11-21,0001744489-23-000216,https://www.sec.gov/Archives/edgar/data/1744489/000174448923000216/dis-20230930.htm,DIS 10-K filed on 2023-11-21
DIS,8-K,2023-11-29,0001744489-23-000221,https://www.sec.gov/Archives/edgar/data/1744489/000174448923000221/dis-20231129.htm,DIS 8-K filed on 2023-11-29
DIS,8-K,2023-11-30,0001744489-23-000232,https://www.sec.gov/Archives/edgar/data/1744489/000174448923000232/dis-20231130.htm,DIS 8-K filed on 2023-11-30
DIS,8-K,2023-12-22,0001744489-23-000274,https://www.sec.gov/Archives/edgar/data/1744489/000174448923000274/dis-20231221.htm,DIS 8-K filed on 2023-12-22
DIS,10-Q,2024-02-07,0001744489-24-000081,https://www.sec.gov/Archives/edgar/data/1744489/000174448924000081/dis-20231230.htm,DIS 10-Q filed on 2024-02-07
DIS,8-K,2024-02-07,0001744489-24-000079,https://www.sec.gov/Archives/edgar/data/1744489/000174448924000079/dis-20240207.htm,DIS 8-K filed on 2024-02-07
DIS,8-K,2024-02-28,0001193125-24-049404,https://www.sec.gov/Archives/edgar/data/1744489/000119312524049404/d800554d8k.htm,DIS 8-K filed on 2024-02-28
DIS,8-K,2024-03-04,0001193125-24-057958,https://www.sec.gov/Archives/edgar/data/1744489/000119312524057958/d759203d8k.htm,DIS 8-K filed on 2024-03-04
DIS,8-K,2024-04-03,0000950157-24-000570,https://www.sec.gov/Archives/edgar/data/1744489/000095015724000570/form8-k.htm,DIS 8-K filed on 2024-04-03
DIS,8-K,2024-04-09,0000950157-24-000595,https://www.sec.gov/Archives/edgar/data/1744489/000095015724000595/form8-k.htm,DIS 8-K filed on 2024-04-09
DIS,10-Q,2024-05-07,0001744489-24-000152,https://www.sec.gov/Archives/edgar/data/1744489/000174448924000152/dis-20240330.htm,DIS 10-Q filed on 2024-05-07
DIS,8-K,2024-05-07,0001744489-24-000149,https://www.sec.gov/Archives/edgar/data/1744489/000174448924000149/dis-20240507.htm,DIS 8-K filed on 2024-05-07
DIS,8-K,2024-07-19,0001744489-24-000226,https://www.sec.gov/Archives/edgar/data/1744489/000174448924000226/dis-20240718.htm,DIS 8-K filed on 2024-07-19
DIS,10-Q,2024-08-07,0001744489-24-000232,https://www.sec.gov/Archives/edgar/data/1744489/000174448924000232/dis-20240629.htm,DIS 10-Q filed on 2024-08-07
DIS,8-K,2024-08-07,0001744489-24-000231,https://www.sec.gov/Archives/edgar/data/1744489/000174448924000231/dis-20240807.htm,DIS 8-K filed on 2024-08-07
DIS,8-K,2024-10-21,0001744489-24-000262,https://www.sec.gov/Archives/edgar/data/1744489/000174448924000262/dis-20241018.htm,DIS 8-K filed on 2024-10-21
DIS,10-K,2024-11-14,0001744489-24-000276,https://www.sec.gov/Archives/edgar/data/1744489/000174448924000276/dis-20240928.htm,DIS 10-K filed on 2024-11-14
DIS,8-K,2024-11-14,0001744489-24-000275,https://www.sec.gov/Archives/edgar/data/1744489/000174448924000275/dis-20241114.htm,DIS 8-K filed on 2024-11-14
DIS,8-K,2025-01-06,0000950157-25-000034,https://www.sec.gov/Archives/edgar/data/1744489/000095015725000034/form8-k.htm,DIS 8-K filed on 2025-01-06
DIS,10-Q,2025-02-05,0001744489-25-000067,https://www.sec.gov/Archives/edgar/data/1744489/000174448925000067/dis-20241228.htm,DIS 10-Q filed on 2025-02-05
DIS,8-K,2025-02-05,0001744489-25-000066,https://www.sec.gov/Archives/edgar/data/1744489/000174448925000066/dis-20250205.htm,DIS 8-K filed on 2025-02-05
DIS,8-K,2025-03-04,0001193125-25-045574,https://www.sec.gov/Archives/edgar/data/1744489/000119312525045574/d917979d8k.htm,DIS 8-K filed on 2025-03-04
DIS,8-K,2025-03-24,0001744489-25-000079,https://www.sec.gov/Archives/edgar/data/1744489/000174448925000079/dis-20250320.htm,DIS 8-K filed on 2025-03-24
DIS,10-Q,2025-05-07,0001744489-25-000098,https://www.sec.gov/Archives/edgar/data/1744489/000174448925000098/dis-20250329.htm,DIS 10-Q filed on 2025-05-07
DIS,8-K,2025-05-07,0001744489-25-000096,https://www.sec.gov/Archives/edgar/data/1744489/000174448925000096/dis-20250507.htm,DIS 8-K filed on 2025-05-07
DIS,8-K,2025-06-09,0001744489-25-000126,https://www.sec.gov/Archives/edgar/data/1744489/000174448925000126/dis-20250609.htm,DIS 8-K filed on 2025-06-09
