ticker,filing_type,filing_date,accession_number,url,summary
AMZN,8-K,2022-07-28,0001018724-22-000017,https://www.sec.gov/Archives/edgar/data/1018724/000101872422000017/amzn-20220728.htm,AMZN 8-K filed on 2022-07-28
AMZN,10-Q,2022-07-29,0001018724-22-000019,https://www.sec.gov/Archives/edgar/data/1018724/000101872422000019/amzn-20220630.htm,AMZN 10-Q filed on 2022-07-29
AMZN,8-K,2022-10-27,0001018724-22-000021,https://www.sec.gov/Archives/edgar/data/1018724/000101872422000021/amzn-20221027.htm,AMZN 8-K filed on 2022-10-27
AMZN,10-Q,2022-10-28,0001018724-22-000023,https://www.sec.gov/Archives/edgar/data/1018724/000101872422000023/amzn-20220930.htm,AMZN 10-Q filed on 2022-10-28
AMZN,8-K,2022-11-18,0001193125-22-289041,https://www.sec.gov/Archives/edgar/data/1018724/000119312522289041/d413765d8k.htm,AMZN 8-K filed on 2022-11-18
AMZN,8-K,2022-12-01,0001193125-22-296602,https://www.sec.gov/Archives/edgar/data/1018724/000119312522296602/d376136d8k.htm,AMZN 8-K filed on 2022-12-01
AMZN,8-K,2023-01-03,0001193125-23-000849,https://www.sec.gov/Archives/edgar/data/1018724/000119312523000849/d429499d8k.htm,AMZN 8-K filed on 2023-01-03
AMZN,8-K,2023-01-06,0001193125-23-003621,https://www.sec.gov/Archives/edgar/data/1018724/000119312523003621/d441973d8k.htm,AMZN 8-K filed on 2023-01-06
AMZN,8-K,2023-02-02,0001018724-23-000002,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000002/amzn-20230202.htm,AMZN 8-K filed on 2023-02-02
AMZN,10-K,2023-02-03,0001018724-23-000004,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000004/amzn-20221231.htm,AMZN 10-K filed on 2023-02-03
AMZN,8-K,2023-04-13,0001104659-23-044715,https://www.sec.gov/Archives/edgar/data/1018724/000110465923044715/tm233697d2_8k.htm,AMZN 8-K filed on 2023-04-13
AMZN,8-K,2023-04-27,0001018724-23-000006,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000006/amzn-20230427.htm,AMZN 8-K filed on 2023-04-27
AMZN,10-Q,2023-04-28,0001018724-23-000008,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000008/amzn-20230331.htm,AMZN 10-Q filed on 2023-04-28
AMZN,8-K,2023-05-26,0001104659-23-065457,https://www.sec.gov/Archives/edgar/data/1018724/000110465923065457/tm2315877d1_8k.htm,AMZN 8-K filed on 2023-05-26
AMZN,8-K,2023-08-03,0001018724-23-000010,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000010/amzn-20230803.htm,AMZN 8-K filed on 2023-08-03
