series_id,date,value,description
DTWEXBGS,2020-03-13,120.4388,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-03-16,120.9352,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-03-17,122.4816,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-03-18,124.1623,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-03-19,125.0587,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-03-20,124.9362,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-03-23,126.1262,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-03-24,125.5001,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-03-25,124.7916,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-03-26,122.4308,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-03-27,122.4007,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-03-30,123.2883,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-03-31,122.5301,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-04-01,123.7933,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-04-02,123.5916,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-04-03,124.4152,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-04-06,124.16,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-04-07,123.0956,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-04-08,123.2216,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-04-09,122.476,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-04-10,122.1592,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-04-13,122.5203,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-04-14,122.1121,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-04-15,123.0752,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-04-16,123.4615,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-04-17,122.871,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-04-20,123.1033,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-04-21,123.9116,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-04-22,123.9256,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-04-23,123.7542,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-04-24,124.1615,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-04-27,123.8843,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-04-28,123.3693,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-04-29,122.7782,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-04-30,122.327,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-05-01,123.1492,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-05-04,123.2117,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-05-05,122.803,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-05-06,123.609,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-05-07,123.1249,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-05-08,122.5379,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-05-11,123.2333,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-05-12,123.0592,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-05-13,123.5408,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-05-14,123.6429,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-05-15,123.5991,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-05-18,122.7968,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-05-19,122.5655,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-05-20,122.1007,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-05-21,122.0914,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-05-22,122.3211,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-05-26,121.3864,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-05-27,121.5677,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-05-28,121.0138,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-05-29,120.9458,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-06-01,120.2686,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-06-02,119.6854,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-06-03,119.2556,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-06-04,119.3014,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-06-05,118.8138,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-06-08,118.6621,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-06-09,118.5893,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-06-10,118.5231,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-06-11,119.2347,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-06-12,119.6645,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-06-15,119.9539,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-06-16,119.567,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-06-17,119.9105,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-06-18,120.2173,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-06-19,120.2186,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-06-22,119.7532,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-06-23,119.3285,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-06-24,119.9744,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-06-25,120.2997,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-06-26,120.533,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-06-29,120.6658,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-06-30,120.4649,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-07-01,120.0808,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-07-02,119.8555,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-07-06,119.2852,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-07-07,119.5717,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-07-08,119.5525,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-07-09,119.5129,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-07-10,119.3509,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-07-13,119.1891,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-07-14,119.3901,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-07-15,119.0331,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-07-16,118.9275,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-07-17,119.124,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-07-20,119.0483,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-07-21,118.4042,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-07-22,118.1337,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-07-23,118.0613,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-07-24,118.1329,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-07-27,117.3869,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-07-28,117.3189,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-07-29,117.2126,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-07-30,117.4008,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-07-31,117.2082,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-08-03,117.8074,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-08-04,117.7833,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-08-05,116.8736,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-08-06,117.0422,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-08-07,117.6239,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-08-10,117.5821,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-08-11,117.3781,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-08-12,117.2559,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-08-13,117.1193,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-08-14,116.9395,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-08-17,116.749,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-08-18,116.5593,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-08-19,116.567,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-08-20,116.8126,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-08-21,117.0572,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-08-24,116.912,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-08-25,116.8206,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-08-26,116.6243,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-08-27,116.649,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-08-28,115.9374,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-08-31,115.7586,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-09-01,115.5687,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-09-02,116.0304,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-09-03,116.0685,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-09-04,116.0347,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-09-08,116.4618,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-09-09,116.1291,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-09-10,115.8806,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-09-11,116.0866,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-09-14,115.6428,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-09-15,115.5908,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-09-16,115.3537,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-09-17,115.4392,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-09-18,115.2395,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-09-21,116.378,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-09-22,116.5438,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-09-23,117.2526,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-09-24,117.5473,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-09-25,117.8679,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-09-28,117.6178,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-09-29,117.526,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-09-30,116.946,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-10-01,116.7227,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-10-02,116.7321,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-10-05,116.1767,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-10-06,116.2681,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-10-07,116.3447,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-10-08,116.1657,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-10-09,115.2757,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-10-13,115.9107,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-10-14,115.6872,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-10-15,116.0964,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-10-16,115.7679,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-10-19,115.4031,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-10-20,115.2485,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-10-21,114.9108,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-10-22,115.1158,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-10-23,115.0126,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-10-26,115.2797,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-10-27,115.0131,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-10-28,115.8023,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-10-29,116.3069,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-10-30,116.1354,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-11-02,116.2361,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-11-03,115.4802,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-11-04,115.1677,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-11-05,114.4556,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-11-06,113.9919,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-11-09,114.0895,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-11-10,114.0757,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-11-12,114.2843,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-11-13,114.2397,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-11-16,113.8312,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-11-17,113.682,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-11-18,113.46,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-11-19,113.694,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-11-20,113.489,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-11-23,113.7548,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-11-24,113.4316,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-11-25,113.1823,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-11-30,113.2256,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-12-01,112.8063,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-12-02,112.6115,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-12-03,112.0236,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-12-04,111.7778,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-12-07,111.8385,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-12-08,111.8639,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-12-09,112.0305,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-12-10,111.9788,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-12-11,112.1417,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-12-14,112.1708,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-12-15,111.8601,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-12-16,111.7157,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-12-17,111.2226,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-12-18,111.6071,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-12-21,111.9415,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-12-22,112.1947,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-12-23,111.9807,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-12-28,111.9752,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-12-29,111.5172,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-12-30,111.3084,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2020-12-31,111.3169,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-01-04,111.2075,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-01-05,110.9574,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-01-06,110.8502,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-01-07,111.3042,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-01-08,111.2847,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-01-11,111.8257,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-01-12,111.5501,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-01-13,111.3622,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-01-14,111.1567,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-01-15,111.5106,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-01-19,111.4527,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-01-21,111.1973,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-01-22,111.5516,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-01-25,111.8676,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-01-26,111.6572,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-01-27,112.0782,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-01-28,112.0059,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-01-29,111.9511,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-02-01,112.4189,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-02-02,112.2862,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-02-03,112.2567,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-02-04,112.7469,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-02-05,112.2379,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-02-08,112.0428,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-02-09,111.7675,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-02-10,111.5834,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-02-11,111.5272,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-02-12,111.4889,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-02-16,111.7879,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-02-17,112.0204,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-02-18,112.1603,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-02-19,111.7058,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-02-22,111.918,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-02-23,111.8981,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-02-24,111.7212,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-02-25,111.9253,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-02-26,112.8306,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-03-01,112.5263,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-03-02,112.5342,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-03-03,112.7617,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-03-04,112.7037,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-03-05,113.7487,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-03-08,114.2678,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-03-09,113.928,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-03-10,113.5881,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-03-11,112.9214,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-03-12,113.0269,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-03-15,113.1928,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-03-16,112.9839,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-03-17,113.1589,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-03-18,112.7744,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-03-19,112.9756,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-03-22,113.0023,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-03-23,113.2916,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-03-24,113.6565,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-03-25,114.0016,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-03-26,113.7406,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-03-29,113.9314,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-03-30,114.203,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-03-31,113.8234,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-04-01,113.7389,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-04-02,113.7315,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-04-05,113.394,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-04-06,113.1464,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-04-07,113.2436,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-04-08,113.0917,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-04-09,113.2028,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-04-12,113.1815,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-04-13,113.0391,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-04-14,112.7849,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-04-15,112.6181,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-04-16,112.4814,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-04-19,112.1835,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-04-20,112.2354,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-04-21,112.1771,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-04-22,112.2297,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-04-23,112.0889,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-04-26,111.8109,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-04-27,111.9097,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-04-28,111.7909,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-04-29,111.7464,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-04-30,112.0839,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-05-03,112.005,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-05-04,112.2896,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-05-05,112.1514,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-05-06,111.8401,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-05-07,111.0249,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-05-10,110.7905,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-05-11,110.8921,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-05-12,111.5636,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-05-13,111.5955,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-05-14,111.1353,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-05-17,111.079,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-05-18,110.8317,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-05-19,110.8807,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-05-20,110.8605,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-05-21,111.0576,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-05-24,110.9118,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-05-25,110.842,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-05-26,110.8677,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-05-27,110.8688,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-05-28,110.7576,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-06-01,110.5046,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-06-02,110.5799,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-06-03,111.1782,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-06-04,110.7521,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-06-07,110.5155,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-06-08,110.649,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-06-09,110.5707,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-06-10,110.5456,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-06-11,111.0933,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-06-14,110.9659,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-06-15,111.3507,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-06-16,111.1165,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-06-17,112.5772,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-06-18,113.0408,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-06-21,112.8391,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-06-22,112.9174,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-06-23,112.3819,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-06-24,112.326,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-06-25,111.9655,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-06-28,112.0248,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-06-29,112.2613,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-06-30,112.5533,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-07-01,112.74,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-07-02,112.5425,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-07-06,112.9516,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-07-07,113.1048,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-07-08,113.0776,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-07-09,112.8375,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-07-12,112.7611,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-07-13,113.0063,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-07-14,112.8801,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-07-15,113.0041,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-07-16,113.0428,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-07-19,113.5472,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-07-20,113.7502,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-07-21,113.3926,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-07-22,113.4695,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-07-23,113.4398,Trade Weighted US Dollar Index (Daily)
